log,X,Y,cluster
sounds are rapidly shimmering. tuning into sound is making me sleepy. eyelids drooping ,16.54786820410007,-10.013860171068265,3
spontaneous piti. especially throat face hands and chest ,-28.705461194933797,-5.193875203738372,16
anchoring in the senses  eyes still closed ,-4.66442527061036,-20.966823013091236,13
opening eyes ,3.006417228992983,-20.25553186589174,13
attempt to turn spontaneous piti into 1st jhana ,6.630643275160825,0.3085089241344208,4
attempting j2 ,8.697175395370165,-19.0213041464696,2
stabilizing j2 ,21.424384728705267,-8.07360652047281,17
attempting j3 ,19.095608025318423,15.993065738448776,6
stabilizing j3,10.96743713156186,2.5235922569348843,3
attempting j4,14.1395853270488,5.001462647952284,6
setting intention ,15.36376332442372,22.04627717050983,6
begin session ,9.940265710534202,3.54549821356684,4
visual crisp  but slightly inverse fisheye lens continues. a bit dark. slight unsettled chills-like feeling in the body ,21.81339885567465,-1.0104464139996687,3
dry heat feel in the body: dry mouth sore throat sniffles ,-2.289072989641329,-2.5232787291883496,5
Meandering imaginary conversations  hard to break them off. forgetting what Meditation technique I'm supposed to be doing ,8.607809242550506,2.8019292324091585,4
starting to get sleepy ,9.549851701430809,-10.282952911725072,3
closed eye visuals are faint but quickly warping bubbling as a 2D field  ,-4.508186958611048,-22.579219648504186,13
attempt J1 ,8.686557101753676,-15.934462301562505,4
the attempt to raise piti has instead created a hollow shuddering or rocking sensation somewhere deep in the body about once/second,8.859526473584513,-16.37910286028343,2
setting intention ,15.087475553469648,21.35406631696442,6
begin session ,-24.28501000836103,-13.58357872726177,5
setting intention ,21.487826045590268,13.64543988437389,10
starting session ,-4.344781116156558,-0.8077465973911215,5
stating intention ,13.860713834305573,5.078955336367487,18
begin session ,9.810559354689396,15.556447201037164,19
mild left side head piti  characteristic of effortful concentration on thought ,0.7407564801495059,-16.650841842466825,5
open eye visual clouding,1.3784871941443604,2.5761802958579407,4
setting intention ,1.82444138182604,-3.696849600048096,4
begin session ,11.210183917212476,-18.894061458942865,2
faint blue nimitta  50cm dia  faint visual waves ,-1.741236729078031,25.049630667459997,8
nimitta still faint but 2m+ dia  covering my vision in mottled colour,3.631965370363895,28.01739993372521,8
great release of chest tension ,0.6805326404166437,26.84462937331452,8
increased pressure in the feet ,-17.61001669946665,20.4204437054306,9
visual field slight trembling,10.105919194468324,20.9872490245058,10
neck area elongating,13.99050185682733,7.9725114627714975,18
stepped away for a couple of seconds,-24.011324120001134,7.719837235974421,16
setting intention,23.071531687006157,9.703812769482974,10
begin session ,18.478328011230445,13.372907230105318,15
setting intention ,-23.888460969973345,8.288934183971282,16
begin session ,-24.7976369896246,7.731470442593099,1
switched to anchoring in sounds for a while ,-3.1368994903867207,13.447330063928092,0
switched to listening to the inner sound ,-20.90834397326109,-3.955023839655873,16
getting a steady hissing sound evenly through both ears   slow mild changes,-11.058231764643567,26.053199588683757,8
sound change now speeding up . moving between left and right ear 1 to 2 times a second ,-8.20590005515982,13.017798321411096,19
sound seems to be more on the left side  10 o'clock ,-10.271479035693662,10.05501881543452,1
sounds still at 10 o'clock but now much closer to my head   maybe even inside my head ,-18.75700399056699,0.1614191555153449,1
switch back to choiceless awareness ,-18.858134032548023,-6.651650575460849,7
,-8.11575565536915,4.803053529126134,0
,-0.6646197963700938,15.90221157440726,0
,5.777016386058874,11.483483616055464,0
,-10.842366688313708,14.291206828365608,0
,-4.191258631239832,19.67846367835789,0
,8.707592663279119,13.530071367303243,0
,2.1093295093123325,14.037502849091291,0
,-6.818310422098087,24.299591904616545,0
,2.715235715252299,16.970710923531385,0
,14.80241336704594,11.948281375611442,0
,-2.3394156411088267,10.96732736764514,0
,-10.255175977298014,9.49404289538676,0
,6.268827372441487,16.47486234271963,0
,2.2449362033451163,11.884269204649671,0
,-3.188558988832302,13.086289869471743,0
,0.591156323806196,19.603614741175743,0
,-6.02944643281257,17.304918816058393,0
,10.3911538364735,8.2982043356119,0
,1.9490866731031573,19.23349364898206,0
,4.69513675815816,13.54482278848398,0
,17.85009381689864,10.639746141024377,0
,-6.995770546309831,27.29710073423805,0
,5.338545240731725,17.456301093392838,0
,-3.5549418442046363,19.279583984625344,0
,4.14165581763931,14.139648667297855,0
,1.1032484880179163,16.248640375703285,0
,0.0298892461024878,11.37222350332675,0
,-1.0240022819215022,18.938980486997355,0
,-2.430823675210956,18.7844628588606,0
,-12.869321740220569,15.319144850456992,0
,-3.3637662982769005,15.09606332220593,0
,7.019914325277684,12.141229439497875,0
,-0.1751176440522099,13.70296162429961,0
,13.300681148498574,15.10867377270868,0
,4.115972889754476,14.659470818318276,0
,-12.3166948420734,12.593512237166498,0
,0.9070028706913826,9.404534752861275,0
,-5.923743502132507,7.589412619402711,0
,7.761816945958888,20.559745225954742,0
,2.39084246988831,14.65955552808441,0
,-10.128861440293797,2.2701557055894668,0
,1.0523446481191676,18.03082431775419,0
,3.511823063515808,16.58916187715375,0
,5.395807012936164,19.37995212885616,0
,-11.073132717121782,0.7068842339573079,0
,-5.609428854130808,16.431831106315123,0
,-6.894957531910667,19.36093688654504,0
,-1.633243534419054,12.341055285539872,0
,2.6412318020451724,18.43162933654561,0
,3.224258122004004,10.947164116297175,0
,2.4856064391752484,13.17253938294332,0
,-10.772196093992706,8.646430740347146,0
,-1.4070247249310148,11.306223615288818,0
,0.6421236708415939,17.447135456135044,0
,10.016480454809514,20.75766731535762,0
,1.624395022642267,11.544226645742045,0
,5.155512126203602,18.118118636038968,0
,-0.3706105571320631,5.555745708611523,0
,0.5810525116853023,15.563086435221422,0
,-6.666064664177223,27.86637238444203,0
,-3.710038145613101,18.2994121063218,0
,6.273579170603833,10.859976121039823,0
,3.310152021653871,12.59486837475221,0
,-1.5583997743124056,18.302515254024645,0
,0.9329838197728034,15.623250419814676,0
,-1.6165332397171508,16.567739652427882,0
,-2.4550047124595817,15.640452738595696,0
,-7.087864001873568,16.797483318137743,0
,8.134551297988635,24.75008518294808,0
,8.3616614736345,12.606858149612089,0
,1.720258994548315,15.408846636992008,0
,-2.45762723009803,11.313425921359734,0
,4.7365013322054015,16.125586274936175,0
,2.338949120608893,15.553417541949406,0
,4.48956723297993,13.252030867286328,0
,-6.733206933325948,28.11689132260372,0
,-7.601356642581958,6.204878579809551,0
,-13.084561686642244,13.675446215857477,0
,1.359996115445998,14.198477696848848,0
,2.30888843845819,9.870012449417889,0
,-8.263119110162929,16.46496102988204,0
,20.56880771499072,7.209793522517587,0
,4.795128206256168,15.651162908089804,0
,7.157855896016378,16.67803303401524,0
,4.8971614383237645,10.39826822021574,0
,0.7214966036143442,10.760833554431974,0
,-1.4678369671410638,16.872409898640527,0
,8.65365102305105,12.399430099301918,0
,-0.1252177260845247,11.76275825528806,0
,4.810902950986049,13.727009722632232,0
,11.383345661483563,7.582646686945436,0
,-3.340770266403848,18.99196673883682,0
,-7.831702897606051,25.88481152943278,0
,0.7416553334694519,10.303522027560383,0
,4.725261499074509,17.43286356197921,0
,-0.4472455436386659,17.9566560644095,0
,-0.7119283871842457,11.844199068006995,0
,-0.7094165041733265,14.333732046536102,0
,-9.74334157733426,11.001033627101892,0
,2.88896948104602,14.073624025356764,0
,-5.667179110971008,17.909809660801816,0
,-10.694513202085384,1.297391564919515,0
,3.20494721573312,15.224179193787808,0
,-1.2522048332832776,16.14765903350017,0
,-0.8409041232929656,10.585127284245967,0
,4.60715639479197,12.93646342239495,0
,4.135717245535447,10.005434170530304,0
,3.015621903393457,16.521364476032964,0
,3.553731879501739,19.300810240914128,0
,4.06040657966337,12.592420217857503,0
,2.253488524903896,15.83146964107056,0
,0.3483884982683905,15.827705214073774,0
,1.0944672347342184,13.25767643407379,0
,1.5275433048805462,13.395309100201947,0
,10.967350068465164,21.295305287519888,0
,-0.602757787707074,17.002407716601823,0
,0.0401916638733708,13.567156304011226,0
,-9.114114486707836,2.649028531953287,0
,-9.331369920205525,4.695743315499693,0
,1.4848306779286713,15.793919900357098,0
,5.803717847055684,17.17986784717143,0
,-6.742316397347598,3.396758296954121,0
,-11.394410373461598,12.307281477411433,0
,-0.3169035436205187,16.48777009135671,0
,-3.1128194346587192,19.308486696174693,0
,3.8597605542454,12.841501894051438,0
,-0.3173515866084607,9.294194162714234,0
,-7.092840395384296,24.761477564617444,0
,-0.5900091452544453,18.141487802801112,0
,3.1265727081295744,14.426123007829371,0
,-1.4781185871262004,14.917280796245718,0
,2.427281606302792,17.810943247554036,0
,4.5212635867864615,18.51766498761211,0
,-12.559633670198805,14.015485902851838,0
,-12.742201086784084,16.16328815311483,0
,-10.337674645742943,6.235611412236893,0
,-2.6152479497454157,13.414266872379171,0
,4.410967474219272,17.561426320363275,0
,-8.074091248402265,5.706009840570537,0
,-10.091952498432384,7.031283899117167,0
,-0.8662067495317252,20.32470214476949,0
,-8.221943693931603,21.34882440759651,0
,-2.3269658213893667,9.703696527731555,0
,1.67852665860355,14.65376356751544,0
,-11.808914259799842,12.997278405136727,0
,0.1412222326670417,6.622542974012646,0
,-8.965175822379026,1.749865150129837,0
,0.3153471888312805,15.152211870732463,0
,0.7764044033780235,12.222322797630126,0
,1.5376940157306398,9.890947370295368,0
,-5.421419153461958,17.462407517145376,0
,0.5174020126228132,11.950115503560454,0
,-1.6373598457816525,15.127681747770025,0
,-0.6578839153308128,13.331850304531477,0
,-10.430469017682952,15.962535421381334,0
,-1.8097949983419623,11.363279478706412,0
,6.121425339753396,19.57538394982221,0
,-11.93124397633669,12.503546359250551,0
,-1.2896129883576537,17.12766255847485,0
,-11.843036335951703,11.9106173780259,0
,13.245991179454824,16.39679071529573,0
,-11.013144534524937,3.4970058373554487,0
,0.3096475948821881,17.61157055294985,0
,7.222379311370715,17.186930140761625,0
,3.67892406703831,12.943376775292553,0
,-8.04498495675226,25.083205144867343,0
,2.947247740013023,11.637968515159454,0
,1.2472095600391788,16.52676136448532,0
,0.1032838263010797,17.984735660219744,0
,3.173787783491374,19.154323561954406,0
,0.3986300294278981,17.913168820277143,0
,1.296050773112566,16.75681108161559,0
,-9.039874212039049,3.684845439675732,0
,0.2299957301681356,16.749104722208994,0
,2.745030423224226,16.405834090105454,0
,-6.907846422174571,0.4979345534595216,0
,-0.7398232524606476,15.593441929779535,0
,3.489631047213113,15.80266936116887,0
,-2.274182444386113,12.725681103334834,0
,-5.882896113275256,18.298255141219848,0
